date,meeting,vendor,max_amount,has_file,file_count,file_types,attached_files,resolution_text
20240627,"Regular Meeting, 6:00 p.m.",,100000.0,True,1,PO_FORM,Attc 10.44 - AF11440.pdf (803 KB),"WHEREAS , the Jersey City Public School District is in need of (PD24-25-032) Comprehensive Medical Services (Human Resources); and WHEREAS , a notice was published in two (2) newspapers and on the Jersey City Board of Education website; Notice of Request for Proposal was sent to twenty-seven (27) vendors; and one (1) proposal was received and read aloud on Tuesday, June 11, 2024; now WHEREAS , based on the selection criteria of cost, effectiveness, experience, and qualifications, the committee s"
20240627,"Regular Meeting, 6:00 p.m.",,240000.0,False,0,,,"WHEREAS , the Jersey City Public School District is in need of (PD24-25-033) Pre-Employment Physicals (Human Resources); and WHEREAS , a notice was published in two (2) newspapers and on the Jersey City Board of Education website; Notice of Request for Proposal was sent to six (6) vendors; and three (3) proposals were received and read aloud on Tuesday, June 11, 2024; now WHEREAS , based on the selection criteria of cost, effectiveness, experience, and qualifications, the committee selected Conc"
20240627,"Regular Meeting, 6:00 p.m.",,442200.0,False,0,,,"WHEREAS , in accordance with N.J.S.A. 18A:18A-42 and based upon the recommendation of the Director/Student Life and Services; and WHEREAS , Rutgers University Behavioral Health Care, 671 Hoes Lane West, Piscataway, NJ 08854, has offered to renew for year-2 of their contract for (PD22-23-CC16-78) Community Mental Health Services for Elementary and Middle School Students, at a 0% increase for the 2024/25 school year; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation "
20240627,"Regular Meeting, 6:00 p.m.",,800000.0,False,0,,,"WHEREAS , the Jersey City Public Schools is in need of (PD24-25-049) Electrical Services/Various Schools (Re-Bid); and WHEREAS , invitations to bid were sent to nineteen (19) vendors and published in two (2) newspapers and the JCBOE website; four (4) responses were received and read aloud on Tuesday, June 4, 2024; and WHEREAS , Sal Electric Co., Inc., 83 Fleet Street, Jersey City, NJ 07306 was the lowest bidder; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of "
20240627,"Regular Meeting, 6:00 p.m.",,500000.0,True,1,PO_FORM,Attc 11.13 - AF11703.pdf (764 KB),"WHEREAS , in accordance with N.J.S.A. 18A:18A-42 and based upon the recommendation of the Director of Facilities; and WHEREAS, Mak Group, LLC has offered to renew for year 3 of their contract for (PD22-23-MD5-31) Roofing Repair - (District Wide) with no increase for the 2024/25 school year; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approves the renewal of the contract for year 3 for the 2024/25"
20240627,"Regular Meeting, 6:00 p.m.",Genova Burns,20000.0,True,1,PO_FORM,Attc 13.05 - AF11687.pdf (772 KB),"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, hereby approves an increase of $20,000 to the contract awarded to Genova Burns for Professional Legal Services in the areas of Full Funding Challenges (PO#24-003085) which was awarded on September 1, 2023 (Resolution 12.04). Originator:  Robert J. Pruchnik, Legal Counsel"
20240826,"Regular Meeting, 6:00 p.m.",,66000.0,True,1,PO_FORM,"Attc 8.02 - AF11958.pdf (1,351 KB)","WHEREAS , Career and Technical Education Programs require students to have post-secondary experiences during high school; and WHEREAS , this agreement will provide enrichment experiences and professional development to students and staff of the various CTE programs throughout the district; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the adoption of the agreement between the Jersey City Pu"
20240826,"Regular Meeting, 6:00 p.m.",LearnWell,50000.0,True,1,PO_FORM,"Attc 8.31 - AF11873.pdf (1,862 KB)","WHEREAS , in accordance with N.J.A.C. 6A:16 10.1, School districts are required to provide home Instruction/bedside to eligible students. Hospitalized students receive instruction from educational service providers contracted by the hospital. The district pays the educational services providers for these services. The teachers providing instruction must be appropriately certified as teachers of the handicapped or for the subject or level in which instruction is given. LearnWell is the sole educa"
20240826,"Regular Meeting, 6:00 p.m.",,101170.0,True,1,PO_FORM,"Attc 8.34 - AF11478.pdf (1,158 KB)","WHEREAS , the Jersey City Public School District is in need of contract (PD24-25-063) College and Career Readiness Solution; and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website.  Responses were received on June 20, 2024; and WHEREAS , based on the selection criteria of technical, management and cost criteria the committee selected School Links, 1145 W. 5th Street, Austin, TX; now BE IT RESOLVED , the Jersey City Board of Education, upon the r"
20240826,"Regular Meeting, 6:00 p.m.",,100000.0,True,1,PO_FORM,"Attc 8.35 - AF11458.pdf (1,642 KB)","WHEREAS , the Jersey City Public School District is in need of (PD24-25-034) Section 504 Occupational - Physical Therapy Services; and WHEREAS , a notice was published in two (2) newspapers and on the Jersey City Board of Education website. Notice of Request for Proposal was sent to eighty-six (86) vendors; and WHEREAS , five (5) proposals were received and read aloud on Tuesday, June 11, 2024; and WHEREAS , based on the selection criteria of cost, effectiveness, experience, and qualifications, "
20240826,"Regular Meeting, 6:00 p.m.",,40000.0,True,1,PO_FORM,Attc 8.36 - AF11459.pdf (876 KB),"WHEREAS , the Jersey City Public School District is in need of (PD24-25-035) Section 504 Occupational Physical Therapy Evaluations; and WHEREAS , a notice was published in two (2) newspapers and on the Jersey City Board of Education website.  Notice of Request for Proposal was sent to eighty-six (86) vendors; and WHEREAS , four (4) proposals were received and read aloud on Tuesday, June 11, 2024; and WHEREAS , based on the selection criteria of cost, effectiveness, experience, and qualifications"
20240826,"Regular Meeting, 6:00 p.m.",Hudson Community Enterprises a Skill Trainer,60500.0,True,1,PO_FORM,Attc 9.01 - AF11778.pdf (823 KB),"WHEREAS , in accordance with N.J.S.A. 18A:18A-5a (17), the Special Education Department agreed to be the Lead District for the fourth year in Project Search of Hudson County: and WHEREAS , Hudson County has entered into a contract with Hudson Community Enterprises a Skill Trainer for a total cost not to exceed $60,500.00; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the contract with Hudso"
20240826,"Regular Meeting, 6:00 p.m.",,350000.0,True,3,PO_FORM; PO_FORM; PO_FORM,"Attc 9.02_1 - AF11773  Preferred Home Health Care.pdf (2,403; Attc 9.02_2 - AF11773  Starlight Home Care Agency.pdf (1,702; Attc 9.02_3 - AF11773 Bayada Home Health Care.pdf (1,666 KB)","WHEREAS , p arents should be given the option to choose the provider who will render clinical nursing services to their children while attending school, if said costs remains neutral to the school district; and WHEREAS , pursuant to N.J.S.A . 18A:40-3.2 the following agencies are being contracted to continue providing nursing services to Jersey City Public School students: Preferred Home Health Care 45 Main Street HW 35 North Eatontown, NJ 07724 $200,000.00 (PO#25-002989) Starlight Home Care Age"
20240826,"Regular Meeting, 6:00 p.m.",,75000.0,True,1,PO_FORM,Attc 9.03 - AF11775.pdf (814 KB),"WHEREAS , the Special Education Department is responsible for the retention of student records for 100 years pursuant to N.J.A.C. 6A-32-7.8; and WHEREAS , File Bank Enterprise Document Management utilizes a proprietary software to digitize, store, maintain, and warehouse records; and WHEREAS , support and maintenance of proprietary software is exempt from bidding pursuant N.J.S.A. 18A:18A-5(19) ; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintende"
20240826,"Regular Meeting, 6:00 p.m.",,433940.0,True,1,PO_FORM,"Attc 9.07 - AF12023.pdf (1,641 KB)","WHEREAS , the Jersey City Public School District is in need of Nonpublic School Services (PD24-25-030) Chapter 226 Nursing Services; and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website; responses were received on May 14, 2024; and based on the selection criteria of cost, effectiveness, experience and qualifications, the committee selected two (2) providers:  1) Delta-T Group North Jersey, Inc.; 2) Advance Education Advisement; now BE IT RESOL"
20240826,"Regular Meeting, 6:00 p.m.",,55074.6,True,1,PO_FORM,"Attc 9.08 - AF12024.pdf (1,399 KB)","WHEREAS , the Jersey City Public School District is in Chapter 193 Speech Language Evaluations (PD24-25-028); and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website; responses were received on May 14, 2024; and based on the selection criteria of cost, effectiveness, experience and qualifications, the committee selected Peak Pediatrics, 253 Main Street, Matawan, NJ; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation "
20240826,"Regular Meeting, 6:00 p.m.",,46800.0,False,0,,,"WHEREAS, the employment contract for the Acting School Business Administrator/Board Secretary was submitted to the Executive County Superintendent for review and approval (Board resolution 10.51 approved submission of said employment contract to the Executive County Superintendent, at its regular meeting held on June 27, 2024); and WHEREAS, said employment contract was approved by the Executive County Superintendent on July 11, 2024; now BE IT RESOLVED, the Jersey City Board of Education, upon t"
20240826,"Regular Meeting, 6:00 p.m.",,2128131.75,False,0,,,"BE IT RESOLVED, the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the contract for ""Tutoring Services"" for district students with Edmentum, Inc. , P. O. Box 77625, Chicago, ILL 60677, under Omnia Contract Nuo. R19103, in the amount of $2,128,131.75; Acct#20-231-100-300-099-00-0000 Originator: Dr. Dennis R. Frohn apfel, Acting SBA"
20240826,"Regular Meeting, 6:00 p.m.",,290000.0,True,2,PO_FORM; PO_FORM,"Attc 10.28_1 - AF12031.pdf (1,505 KB); Attc 10.28_2 - AF12031.pdf (1,437 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.38 at its regular meeting held on June 27, 2024 awarding the contract (PD#24-25-056) for Paper Goods and Cleaning Supplies, in the amount of $290,000.00; and WHEREAS , the contract total should be amended to $230,336.36; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment of contract (PD#24-25-056) Paper Goods and Cl"
20240826,"Regular Meeting, 6:00 p.m.",,1376625.8,True,1,PO_FORM,"Attc 10.29 - AF12030.pdf (1,490 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.34 at its regular meeting held on June 27, 2024 awarding a contract for (PD24-25-052) Milk, Dairy Products and Juice, in the amount of $1,376,625.80; and WHEREAS , the contract total should be amended to $1,344,464.89; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment to (PD24-25-052) Milk, Dairy Products (Food Ser"
20240826,"Regular Meeting, 6:00 p.m.",,315196.04,True,1,PO_FORM,"Attc 10.30 - AF12026.pdf (1,495 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.37 at its regular meeting held on the June 27, 2024  awarding the contract for (PD24-25-55) Direct Delivery/Fee for Service (Food Services) in the amount of $265,000.00; and WHEREAS , the contract total should be amended to $315,196.04; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment to (PD24-25-55) Direct Delive"
20240826,"Regular Meeting, 6:00 p.m.",,840000.0,True,2,PO_FORM; PO_FORM,"Attc 10.31_1 - AF12025.pdf (1,431 KB); Attc 10.31_2 - AF12025.pdf (1,597 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.40 at its regular meeting held on the June 27, 2024 awarding the contract for (PD24-25-058) Grocery and Canned Goods (Food Services) in the amount of $840,000.00; and WHEREAS , the contract total should be amended to $821,743.40; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment to (PD24-25-058) Grocery and Canned "
20240826,"Regular Meeting, 6:00 p.m.",,862648.88,True,2,PO_FORM; PO_FORM,"Attc 10.32_1 - AF12027.pdf (1,456 KB); Attc 10.32_2 - AF12027.pdf (1,592 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.39 at its regular meeting held on June 27, 2024 awarding the contract for (PD24-25-57) Frozen Goods (Food Services) in the amount of $65,000.00; and WHEREAS , the contract total should be amended to $862,648.88; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment of contract (PD24-25-57) Frozen Goods (Food Services) "
20240826,"Regular Meeting, 6:00 p.m.",,65000.0,True,1,PO_FORM,"Attc 10.33 - AF12028.pdf (1,451 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.42 at its regular meeting held on June 27, 2024 awarding the contract for (PD24-25-62) Halal (Food Services) in the amount of $65,000.00; and WHEREAS , the contract total should be amended to $63,827.50; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment to contract (PD24-25-62) Halal (Food Services) for a total ame"
20240826,"Regular Meeting, 6:00 p.m.",,304471.08,True,1,PO_FORM,"Attc 10.34 - AF12029.pdf (1,480 KB)","WHEREAS , the Jersey City Board of Education adopted resolution 10.36 at its regular meeting held on June 27, 2024 awarding the contract for (PD24-25-054) Bread (Food Services), in the amount of $255,000.00; and WHEREAS , the contract total should be amended to $304,471.08; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the amendment to contract (PD24-25-054) Bread (Food Services) in the ame"
20240826,"Regular Meeting, 6:00 p.m.",,1741980.0,True,2,PO_FORM; PO_FORM,Attc 10.35 - AF12032.pdf (731 KB); Attc 10.35_2 - AF12032.pdf (829 KB),"WHEREAS , the Jersey City Public School District is in need of Special Education Student Transportation Services TO/FROM School (Charter Schools/Bilingual Shuttles PD24-25-067) FY2024/25 ; and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website; responses were received on August 20, 2024; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the awa"
20240826,"Regular Meeting, 6:00 p.m.",Brightly,40128.69,True,1,PO_FORM,"Attc 11.06 - AF11808.pdf (1,431 KB)","WHEREAS , Brightly is the portal access used by the Jersey City Public School District; and WHEREAS , Brightly provides access electronically to applications of Maintenance Direct (generate work orders); Facilities Direct (track building usage applications); Inventory Direct (request and distribute supplies) and, My School Dude (track work order progress and database); now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Busines"
20240826,"Regular Meeting, 6:00 p.m.",Machado Law Group,75000.0,False,0,,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the contract awarded to Machado Law Group, LLC for Professional Legal Services related to Special Education in an amount not to exceed $75,000.00 for the period September 1, 2024 thru August 31, 2025. Originator:  Robert J. Pruchnik, General Counsel"
20240826,"Regular Meeting, 6:00 p.m.",Adams,225000.0,False,0,,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the contract awarded to Adams, Lattiboudere, Croot & Herman, LLC for Professional Legal Services related to Labor & Employment / Gen Counsel Misc. in an amount not to exceed $225,000.00 for the period September 1, 2024 thru August 31, 2025. Originator:  Robert J. Pruchnik, General Counsel"
20240925,"Workshop Meeting 5:00 pm / Regular Meeting, 6:00 pm",Spectrotel Holding Company,240000.0,False,0,,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve a contract with Spectrotel Holding Company, 3535 State Highway 66, Neptune, NJ, for Telecommunication Services FY 2024/25, total cost not to exceed $240,000.00; P/O#25-002236; Acct#11-000-230-530-065-00-000. Originator:  Dr. Dennis R. Frohnapfel, Acting SBA"
20240925,"Workshop Meeting 5:00 pm / Regular Meeting, 6:00 pm",,150000.0,False,0,,,"WHEREAS , West Side Tire and Auto offered to renew for Year 2 of their contract for (PD23-24-MD9-49) Vehicle Maintenance Services, at an 0% increase for the 2024/25 school year; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the renewal of the contract for Year 2 for the 2024/25 school year to West Side Tire and Auto  (PD23-24-19) Vehicle Maintenance (Maintenance Department) with an 0% incre"
20240925,"Workshop Meeting 5:00 pm / Regular Meeting, 6:00 pm",,36000.0,False,0,,,"WHEREAS , in accordance with N.J.S.A. 18A:18A-42 and based upon the recommendation of the Assistant Superintendent Division A; and WHEREAS , NJPSA/FEA, 12 Center Drive, Monroe, NJ offered to renew for Year-2 of their contract (PD23-24-CC10-61) Leadership Coach for the Comprehensive II Schools, at 0% increase for the 2024-2025 school year; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, ratifies the r"
20240925,"Workshop Meeting 5:00 pm / Regular Meeting, 6:00 pm",Center of Supportive Schools,100000.0,False,0,,,"WHEREAS , the District awarded a contract for Developing a Community School at Snyder High School (PD#21-22-CC3-86) at its Regular Meeting held on October 28, 2021 (Resolution 7.08), which expired on June 30, 2024, and it ineligible for further renewals and must be re-bid; and WHEREAS , a 90-day extension is required during which time the District will commence the bidding process and award a new contract for 2024/25 school year; now BE IT RESOLVED, the Jersey City Board of Education, upon the r"
20240925,"Workshop Meeting 5:00 pm / Regular Meeting, 6:00 pm",,60000.0,False,0,,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve a consultant contract for security/environmental services for Christopher Lighty, for the period October 1, 2024 thru June 30, 2025, compensation $60,000.00, subject to the terms and conditions of consultant contract, Acct#11-000-251-100-066-00-0000. Originator:  Dr. Dennis R. Frohnapfel, Acting SBA"
20241030,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,58933.76,True,1,PO_FORM,Attc 8.01 - AF12483.pdf (884 KB),"WHEREAS , Career and Technical Education Programs require students to have post-secondary experiences during their senior year of high school; and WHEREAS , during the past several years, the Jersey City Board of Education has collaborated with Hudson County Community College to provide students with enrichment education experiences in the Culinary Program; and WHEREAS , this agreement will provide enrichment experiences and professional development to twenty-six (26) students and staff of the C"
20241030,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,216000.0,False,0,,,"WHEREAS, the employment contract for the Acting School Business Administrator/Board Secretary was submitted to the Executive County Superintendent for review and approval (Board resolution 10.51 approved submission of said employment contract to the Executive County Superintendent, at its regular meeting held on September 25, 2024); and WHEREAS, said employment contract was approved by the Executive County Superintendent on October 9, 2024; now BE IT RESOLVED, the Jersey City Board of Education,"
20241030,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,54250.0,True,2,PO_FORM; PO_FORM,"Attc 10.14_1 - AF12327.pdf (1,760 KB); Attc 10.14_2 - AF12331.pdf (1,801 KB)","WHEREAS, the Center for Safe and Resilient Schools and Workplaces provides professional development, coaching, and leadership training through cohorts across the Jersey City Public Schools; now BE IT RESOLVED, the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the following contracts for the Center for Safe and Resilient Schools and Workplaces, from SAMHSA (Substance Abuse Mental Health Services Administration) Proj"
20241030,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Frontline Educational Technologies Group,132124.72,False,0,,,"WHEREAS , Frontline Educational Technologies Group provides renewal services for Absences and Substitute Management Services to the Jersey City Public Schools (Department of Human Resources); the scope of work includes unlimited usage for internal employees; and WHEREAS , the scope of work includes unlimited usage for internal employees; and Frontline Central facilitates all Frontline human capital management solutions providing a centralized self-service home page to display vital employee info"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,712352.0,True,1,PO_FORM,"Attc 9.01 - AF11776.pdf (7,830 KB)","WHEREAS , N.J.S.A 18A: 18A-5a (17) provides an exception from public bidding for contracts if: the doing of any work by persons with disabilities employed by a sheltered workshop; and WHEREAS , the Department of Special Education will be contracting with Hudson Community Enterprises to provide Shared Time Vocational and Transitional Services to students of Jersey City Public Schools; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,457050.3,True,1,PO_FORM,Attc 9.02 - AF12016.pdf (761 KB),"WHEREAS , N.J.A.C. 6A:14-7.8(b) specifies that there is to be a tuition contract between the sending school district and the receiving school district when service in the pupil's IEP are purchased for educationally handicapped pupils in accordance with applicable status, rules and regulations of the New Jersey Department of Education; now therefore BE IT RESOLVED , the Jersey City Board of Education upon the recommendation of the Superintendent and the School Business Administrator, approves the"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Vizenod,39750.0,True,2,PO_FORM; PO_FORM,"Attc 9.03_1 - AF11774.pdf (937 KB); Attc 9.03_2 - AF11774.pdf (1,236 KB)","WHEREAS , the Special Education Department wishes to continue its contract with Vizenod; and WHEREAS , hosing, support and maintenance of Proprietary Software is exempt from public bidding pursuant 18A:18A-5(19) , and WHEREAS , Requisite Systems will provide continued coordination and synchronization between the district's official student information system in Infinite Campus and the special education data produced, processed, and stored in the Goalview system from July 1, 2024 thru June 30, 20"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,3177411.21,True,1,PO_FORM,Attc 9.04 - AF12762.pdf (778 KB),"WHEREAS , N.J.A.C. 6A:14-7.8(b) specifies that there is to be a tuition contract between the sending school district and the receiving school district when service in the pupil's IEP are purchased for educationally handicapped pupils in accordance with applicable status, rules and regulations of the New Jersey Department of Education; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting Assistant Business Administrator, approve the ent"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,13459828.8,True,1,PO_FORM,"Attc 9.05 - AF12007.pdf (1,112 KB)","WHEREAS , N.J.A.C. 6A:14-7.8(b) specifies that there is to be a tuition contract between the sending school district and the receiving school district when service in the pupil's IEP are purchased for educationally handicapped pupils in accordance with applicable status, rules and regulations of the New Jersey Department of Education; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting Assistant Business Administrator, approve the ent"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,100000.0,True,2,PO_FORM; PO_FORM,"Attc 9.06_1 - AF12388 - Aveanna Healthcare.pdf (1,223 KB); Attc 9.06_2 - AF12388 - Summit Home Healthcare.pdf (1,236 KB","WHEREAS , Section 1 of P.L.1999, c153 (C.18A:40-3.2) legislation states: Parents should be given the option to choose the provider who will render clinical nursing services to their children while attending school, if the cost remains neutral to the school district; and WHEREAS , due to such legislation the following agencies are being contracted to continue providing nursing services to the Jersey City Public School students: Loving Care Agency dba Aveanna Healthcare 400 Interstate North Pkwy S"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Kid's Empire Transportation,73075.0,False,0,,,"WHEREAS , the Jersey City Board of Education adopted Resolution 10.18 at the June 27, 2024 Board Meeting awarding a contract to Kid's Empire Transportation for Route 680 in the NTE amount of $63,640.00; and WHEREAS , due to the increase of $9,435.00 for Route 680; t he NTE amount needs to be amended to read $73,075.00, effective September 5, 2024: Vendor: Kids Empire Transportation Prior Contract for Route 680: Present Contract for Route 680: Per Diem: $300.00 Present Per Diem: $345.00 Aide: $44"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",TLC Couriers,46000.0,False,0,,,"WHEREAS , the Jersey City Board of Education adopted Resolution 10.18 at the June 27, 2024 Board Meeting awarding a contract to TLC Couriers for Route 625 in the NTE amount of $45,500.00; and WHEREAS , due to the increase of 2 days of student attendance for Route 625, t here is a need to increase the contract by $500.00.  The NTE amount needs to be amended to read $46,000.00, effective September 5, 2024: Vendor: TLC Couriers Prior Contract for Route 625: Present Contract for Route 625: Per Diem:"
20241120,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,57878.0,False,0,,,"WHEREAS , t he Jersey City Public Schools has adopted the Vector Solutions (Scenario Learning, LLC ) platform for district-wide mandatory professional development training and all district staff will be assigned required training sessions for the 2024-2025 school year; and WHEREAS , the scope of work includes unlimited usage for internal employees; and the district will utilize the course library for the seamless assignment of NJ State Mandated trainings through Vector, including HIB, Blood born"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,80000.0,True,1,PO_FORM,"Attc 9.03 - AF12945.pdf (1,285 KB)","WHEREAS , the Jersey City Public School District is in need of (PD24-25-RFP1-70) Board Certified Behavioral Analyst Services; and WHEREAS , a notice was published in two (2) newspapers and on the Jersey City Board of Education website. Responses were received on October 29, 2024; and WHEREAS , based on the selection criteria of cost, effectiveness, experience, and qualifications, the committee selected The Stepping Stones Group located at 225 W Washington STE 1140, Chicago, IL 60606; now BE IT R"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Hudson County Transport,108560.0,False,0,,,"WHEREAS , the Jersey City Board of Education adopted Resolution 10.18 at the June 27, 2024 Board of Education awarding a renewal contract to Hudson County Transport for R341 in the NTE amount of $94,860.00; an additional individual attendant is required specifically for ZG on Hudson County Transport route R341 starting November 18, 2024 ($100 per day x 137 days = $13,700.00); and WHEREAS , due to the increase of $13,700.00 for an individual aide for R341; the NTE amount needs to be amended to re"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Mayor Transportation,87460.0,False,0,,,"WHEREAS , the Jersey City Board of Education adopted Resolution 10.18 at the June 27, 2024 Board of Education awarding a renewal contract to Mayor Transportation for R408 in the NTE amount of $71,460.00; an additional individual attendant is required specifically for IM on Mayor Transportation route R408 starting October 7, 2024 ($100 per day x 160 days = $16,000.00); and WHEREAS , due to the increase of $16,000.00 for an individual aide for R408; the NTE amount needs to be amended to read $87,4"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Pameh LLC,82350.0,False,0,,,"WHEREAS , the Jersey City Board of Education adopted Resolution 10.18 at the June 27, 2024 Board of Education awarding a renewal contract to Pameh LLC for R635 in the NTE amount of $73,800.00; an additional individual attendant is required specifically for JD on Pameh LLC R635 starting September 6, 2024 ($40 per day x 183 days = $7,320.00) & increase of additional days ($410 per day X 3 days = $1,230.00) due to change in the school calendar for 2024/25 school year; and WHEREAS , due to the incre"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,260000.0,True,1,PO_FORM,"Attc 10.19 - AF12791.pdf (2,132 KB)","WHEREAS , the Jersey City Public School District is in need of providing (PD24-25-CC1-68) Developing a Community School (PS#40); and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website. Responses were received on October 29, 2024. WHEREAS , based on the scoring of technical, management and cost criteria the committee selected Center for Supportive Schools located at 911 Commons Way, Princeton, NJ 08540; now BE IT RESOLVED , the Jersey City Board "
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,280000.0,True,1,PO_FORM,"Attc 10.26 - AF12790.pdf (3,075 KB)","WHEREAS , the Jersey City Public School District is in need of providing (PD24-25-CC3-71) Developing a Community School (PS#41); and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website. Responses were received on November 7, 2024; and WHEREAS , based on the scoring of technical, management and cost criteria the committee selected Center for Supportive Schools located at 911 Commons Way, Princeton, NJ 08540; now BE IT RESOLVED , the Jersey City Bo"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",,300000.0,True,1,PO_FORM,Attc 10.28 - AF12944.pdf (686 KB),"WHEREAS , the Jersey City Public School District is in need of providing (PD24-25-CC2-69) Developing a Community School - Snyder High School; and WHEREAS , a notice was published in two (2) newspapers and the Jersey City Board of Education website. Responses were received on October 30, 2024; and WHEREAS , based on the scoring of technical, management and cost criteria the committee selected Center for Supportive Schools located at 911 Commons Way, Princeton, NJ 08540; now BE IT RESOLVED , the J"
20241218,"Workshop Meeting, 5:00 pm / Regular Meeting, 6:00 pm",Fire Guard Sprinkler Corp,200000.0,True,1,PO_FORM,Attc 11.03 - AF12946.pdf (635 KB),"WHEREAS , the Jersey City Public School District is in need of Fire Sprinklers and Suppression Systems; and WHEREAS , after two unsuccessful bid attempts 18A:18A-5(c) permits the award of a negotiated contract without further bidding; and WHEREAS , Fire Guard Sprinkler Corp, 1-A Mt. Vernon Street, Ridgefield Park, NJ has submitted a negotiated rates for Fire Gard Sprinklers and Suppression Services & Inspections as needed - District wide; now BE IT RESOLVED , the Jersey City Board of Education, "
