meeting_date,meeting_name,item_number,category,vendor,dollar_amounts,max_amount,contract_keywords,has_attachment,transparency_gap,file_count,attached_files,item_text_preview
20240425,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$54,552.00; $400.00; $45,824.00",54552.0,nte,False,True,0,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent, approves and/or ratifies the following Transfers/Title Change - Non-Instructional. NAME POSITION LOCATION EFFECTIVE DATE SALARY FUNDING SOURCE MAINTENANCE DEPARTMENT 1. Charles Townsend Boiler Operator MS#4 to PS#24 4/29/24 (date of hire 4/24/15) $54,552+$400 11.000.262 2. Kenyatta Lewis Custodial Worker (nights) PS#6 to PS#37 4/29/24 (date of hire 5/2/22) $45,824 11.000.262"
20240425,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$73,000.00; $400.00; $73,795.00; $400.00; $42,295.00; $49,795.00; $73,795.00; $3,000.00; $75,545.00; $3,000.00",75545.0,nte,False,True,0,,"PULLED BE IT RESOLVED, the Jersey City Board of Education, upon the recommendation of the Superintendent, approves and/or ratifies the following Promotions - Non-Instructional. NAME POSITION LOCATION EFFECTIVE DATE SALARY FUNDING SOURCE CLERICAL 1. Johanna Pena Clerk 2 to Clerk 3 Purchasing Department 5/1/24 (date of hire 12/19/14) $73,000+$400 to $73,795+$400 11.000.251 2. Michael Palmer Clerk 2 to Secretarial Assistant Legal Department 5/1/24 (date of hire 10/21/16) $42,295 to $49,795 11.000.2"
20240425,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"NO SUBMISSION BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent, approves and/or ratifies the following Degree Status/Salary Adjustments - Non-Instructional. NAME POSITION LOCATION EFFECTIVE DATE SALARY FUNDING SOURCE"
20240425,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,True,False,1,Attc 12.14 - Selling and Terminal Days - April 2024 - Rev..p,"BE IT RESOLVED , that the Jersey City Board of Education, upon the recommendation of the Superintendent, reviews and approves the Separation Pay / Selling of PI's. Originator:  Edwin Rivera, Director"
20240425,"Regular Meeting, 6:00 p.m.",,OTHER_FINANCIAL,,"$25,000.00",25000.0,,False,True,0,,"Subject 13.01 Workers' Compensation Claims - Settlement Authority Requests over $25,000 Meeting Apr 25, 2024 - Regular Meeting, 6:00 p.m. Type Action (Consent) File Attachments"
20240425,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,agreement; nte; lease,False,True,0,,"BE IT RESOLVED , the Jersey City Board of Education upon the recommendation of the Superintendent, and the Acting School Business Administrator, hereby accepts the terms and conditions of the Settlement Agreement and Release related to employee ID# HUD-L-1746-19 . (Settlement Agreement and Release on File in the Business Office). Originator:  Robert J. Pruchnik, General Counsel"
20240425,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,agreement; nte; lease,False,True,0,,"BE IT RESOLVED, the Jersey City Board of Education upon the recommendation of the Superintendent, and the Acting School Business Administrator, hereby accepts the terms and conditions of the Settlement Agreement and Release related to employee ID# HUD-L-1647-19 . (Settlement Agreement and Release on File in the Business Office). Originator:  Robert J. Pruchnik, General Counsel"
20240425,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,agreement; nte; lease,False,True,0,,"BE IT RESOLVED, the Jersey City Board of Education upon the recommendation of the Superintendent, and the Acting School Business Administrator, hereby accepts the terms and conditions of the Settlement Agreement and Release related to employee ID# HUD-L-1638-19 . (Settlement Agreement and Release on File in the Business Office). Originator:  Robert J. Pruchnik, General Counsel"
20240425,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,agreement; nte; lease,False,True,0,,"BE IT RESOLVED, the Jersey City Board of Education upon the recommendation of the Superintendent, and the Acting School Business Administrator, hereby accepts the terms and conditions of the Settlement Agreement and Release related to employee ID# HUD-L-1685-19 . (Settlement Agreement and Release on File in the Business Office). Originator:  Robert J. Pruchnik, General Counsel"
20240425,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,agreement; nte; lease,False,True,0,,"BE IT RESOLVED, the Jersey City Board of Education upon the recommendation of the Superintendent, and the Acting School Business Administrator, hereby accepts the terms and conditions of the Settlement Agreement and Release related to employee ID# CSV 10196-2023N . (Settlement Agreement and Release on File in the Business Office). Originator:  Robert J. Pruchnik, General Counsel"
20240425,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$2,460.00; $950.00; $19,000.00; $550.00; $534.28; $458.32; $900.00; $2,340.00; $390.00; $2,340.00; $482.52; $179.38; $179.38",19000.0,vendor; not to exceed; nte,False,True,0,,"BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent approves the following conference(s): Conference 1 - Attendance of Supervisors, Manisha Shah and Patricia Hudak, at the International Science and Engineering Fair (ISEF) from May 11-18, 2024.  They will both be a part of the official party that accompanies three (3) McNair Academic High School students and a science research teacher to Los Angeles, CA.(resolution 8.06).  A irfare, transfers, meals,"
20240425,"Regular Meeting, 6:00 p.m.",,COMPETITIVE_BID,,,0,contract; bid; nte,True,False,1,"Attc 17.04 - Consultants under Bid Threshold.pdf (1,172 KB)","BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and the Acting School Business Administrator, are hereby presented with the contracts for services below the bid threshold on the attached list per resolution of January 28, 2021 Resolution 9.10. Originator: Dr. Dennis Frohnapfel, Acting SBA"
20240514,"Special Meeting, 6:00 p.m.",,LEASE,,,0,nte; lease,False,True,0,,"ALL SPEAKERS MUST ADHERE TO THE ONE (1) MINUTE SPEAKING TIMELINE FOR TONIGHT'S MEETING.  DUE TO THE NUMBER OF SPEAKERS ONE HOUR and THIRTY MINUTES IS ALLOTTED FOR PUBLIC COMMENT. THE CLOCK SHALL NOT BE STOPPED. SPEAKERS WILL BE CALLED TO THE MICROPHONE TO SPEAK IN THE ORDER THAT THEIR REQUEST IS RECEIVED. ""ALL STATEMENTS OR COMMENTS SHALL BE DIRECTED TO THE CHAIR.   IT IS THE EXPECTATION OF THE BOARD THAT COMMENTS WILL REMAIN POSITIVE AND FOCUSED AROUND THE BEST INTEREST OF THE STUDENTS AND THE "
20240514,"Special Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,contract,False,True,0,,"WHEREAS , it is the duty of each Board Trustee of the Jersey City Public School District to uphold the ethical standards as set forth by District Policies and the School of Ethics Act ( N.J.S.A. 18A:12-21 et seq. ); and WHEREAS , allegations of ethical violations within the Board undermine public trust and the effectiveness of the educational system; and WHEREAS , it is imperative to address such allegations promptly and effectively to uphold the public's confidence in the Board's ability to gov"
20240522,"Regular Meeting, 6:00 p.m.",,LEASE,,,0,nte; lease,False,True,0,,"ALL SPEAKERS MUST ADHERE TO THE THREE (3) MINUTE SPEAKING RULE. THE CLOCK SHALL NOT BE STOPPED. SPEAKERS WILL BE CALLED TO THE MICROPHONE TO SPEAK IN THE ORDER THAT THEIR REQUEST IS RECEIVED. ""ALL STATEMENTS OR COMMENTS SHALL BE DIRECTED TO THE CHAIR.   IT IS THE EXPECTATION OF THE BOARD THAT COMMENTS WILL REMAIN POSITIVE AND FOCUSED AROUND THE BEST INTEREST OF THE STUDENTS AND THE DISTRICT AS A WHOLE.  THE BOARD WILL NOT CONDONE COMMENTS THAT CAN BE PERCEIVED AS HARASSING, INSULTING, THREATENIN"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"Subject 4.02 Superintendent's Message Meeting May 22, 2024 - Regular Meeting, 6:00 p.m. Type Report File Attachments"
20240522,"Regular Meeting, 6:00 p.m.",,TECHNOLOGY,,,0,technology,True,False,11,"Finance_Facilities_Technology Committee - May 16, 2024.pdf (; Educational Programs-Curriculum__Bilingual_ESL_World Languag; Student Life & Services - 5.15.24.pdf (256 KB); Special Education Committee - 5.16.24.pdf (302 KB); Policy_Legislative Committee - 5.15.24.pdf (149 KB); JCPS Community Schools.pdf (393 KB); ESIP Commenmoration Ceremony.pdf (753 KB); Title I Presentation SY 23-24.pdf (255 KB); 2024 Tentative HATS Program Calendar - as of May 13 2024.pdf; Special Education Week 2024 Flyer - for distribution.pdf (1,; Student Life & Services - 5.15.24.pdf (256 KB)","Subject 6.01 Committee Minutes - **MINUTES CAN BE VIEWED AT JCBOE.ORG - PUBLIC BOARD DOCS** Meeting May 22, 2024 - Regular Meeting, 6:00 p.m. Type Report File Attachments Finance_Facilities_Technology Committee - May 16, 2024.pdf (182 KB) Educational Programs-Curriculum__Bilingual_ESL_World Language Committee 5.16.24.pdf (298 KB) Student Life & Services - 5.15.24.pdf (256 KB) Special Education Committee - 5.16.24.pdf (302 KB) Policy_Legislative Committee - 5.15.24.pdf (149 KB) JCPS Community Sch"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,True,False,2,"Attc 8.01_1 - AF11227.pdf (1,119 KB); Attc 8.01_2 - AF11227......pdf (147 KB)","WHEREAS , The Jersey City Public Schools is hereby proposing the 2024-2025 District Calendar and Dates of Importance Calendar for approval; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approves the 2024-2025 Proposed District Calendar and Dates of importance Calendar. Originator:  Dr. Norma Fernandez, Superintendent"
20240522,"Regular Meeting, 6:00 p.m.",,COMPETITIVE_BID,,"$39,737.00; $39,737.00",39737.0,contract; bid; not to exceed; nte; mou; software; license,True,False,1,"Attc 8.02 - AF11292.pdf (1,206 KB)","WHEREAS , Finalsite, provides the licenses, support and maintenance of Integrated Communication System proprietary software; and WHEREAS , the licenses, maintenance and support services must be renewed annually for continued services; and WHEREAS , this service is exempt from bidding as per 18A: 18A-5 (19); and WHEREAS , Finalsite has agreed to renew at the contract amount, $39,737.00 for Mass Communication System; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation "
20240522,"Regular Meeting, 6:00 p.m.",,TECHNOLOGY,,"$37,380.00",37380.0,contract; agreement; purchase order; not to exceed; nte; technology; software; license,True,False,1,Attc 8.03 - AF11296.pdf (758 KB),"WHEREAS , resolution 4.16 approved on January 5, 2023 authorized the Jersey City Board of Education to enter into a Cooperative Agreement with The Interlocal Purchasing System (TIPS) which is a national coop; and WHEREAS , the District needs to purchase licenses, support and design services related to the Integrated Communication Systems from Edlio, Inc. P.O. Box 9978, Glendale, CA 91226 which is the holder of TIPS contract #220105 - Technology Solutions Products and Services; and WHEREAS , a pu"
20240522,"Regular Meeting, 6:00 p.m.",,TECHNOLOGY,,"$29,700.00; $29,700.00",29700.0,contract; agreement; not to exceed; nte; lease; technology; license,True,False,1,Attc 8.04 - AF11293.pdf (757 KB),"WHEREAS , resolution 4.16 approved on January 5, 2023 authorized the Jersey City Board of Education to enter into a Cooperative Agreement with The Interlocal Purchasing System (TIPS); and WHEREAS , the District purchased The Edlio Access + Branded App licenses, Edlio, Inc. P.O. Box 9978, Glendale, CA 91226 which is the holder of contract #220105 - Technology Solutions Products and Services; object; and WHEREAS , the Communications Department will enhance its social media and online presence thro"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$8,000.00; $8,000.00",8000.0,nte; mou,True,False,1,Attc 8.05 - AF11076.pdf (962 KB),"WHEREAS , In accordance with Jersey City Ordinance 14-155, Section 15h, the Office of Communications wishes to accept the annual grant from Comcast, in the amount of $8,000.00; and WHEREAS , the grant will be utilized to support the JCETV video/communications internship program for school year 2024-2025; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approves the acceptance of the annual grant from "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$48,000.00",48000.0,contract; not to exceed; nte,True,False,1,Attc 8.06 - AF10814.pdf (744 KB),"WHEREAS , pursuant to N.J.S.A . 18A:18A-42 and the recommendation of the Assistant Superintendent; and WHEREAS , Educational Arts Team has offered to renew for year 3 of their contract for (PD22-23-CC4-39) Social and Emotional Learning Summer Camp Experience at an 0% increase for the 2024/25 school year; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the renewal of the contract for year 3 fo"
20240522,"Regular Meeting, 6:00 p.m.",,OPERATIONS,,"$1,600.00; $1,600.00",1600.0,not to exceed; nte; mou; transportation,True,False,1,"Attc 8.07 - AF11080.pdf (1,413 KB)","WHEREAS , Whitney M. Young Community School (PS#15) wishes to send sixty (60) eighth grade students and six (6) adult chaperones on a graduation field trip to Dorney Park located at 4000 Dorney Park Road, Allentown, PA on May 31, 2024; and WHEREAS , this is a new location not included on the Approved Field Trip List and therefore needs approval; and WHEREAS , admissions will be funded by 8th grade fundraising and transportation costs will be paid with district funds in the approximate amount of "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$10,000.00; $10,000.00; $10,000.00",10000.0,nte; mou,True,False,1,"Attc 8.08 - AF11041.pdf (1,939 KB)","WHEREAS , Dickinson High School (DHS) wishes to accept a equipment credit from Riddell in the amount of $10,000.00 which will be utilized for the football program at DHS; and WHEREAS , the donor ""The Giants Foundation"" proudly announced that they established a $10,000.00 donation/equipment credit with Riddell on behalf of the Dickinson Rams Football program to support the game of high school football in local communities, they know that new equipment is one of the biggest costs for every team; n"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,Ferris High School from DonorsChoose,$129.99; $1.95; $30.00; $161.94,161.94,vendor; award; nte,True,False,1,"Attc 8.09 - AF11040.pdf (2,394 KB)","WHEREAS , DonorsChoose.org is an online charity that provides assistance in the form of material donations to teachers who apply; and WHEREAS , James J. Ferris High School received a donation from Donors Choose for materials to be utilized by Ms. Christine Blake, Teacher, for her students art work. Ms. Blake's project has been successfully funded. This project will allow the teacher to display the students art work outside of the classroom so it can be visible to all. The display will go with th"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$2,500.00; $2,500.00",2500.0,award; nte,True,False,1,Attc 8.10 - AF11034.pdf (760 KB),"WHEREAS , William L Dickinson High School (DHS) wishes to accept a $2,500.00 scholarship from The NFL and Hispanic Heritage Foundation awarded to a Junior student for her achievements on the DHS Girls Flag Football team; and WHEREAS , The NFL and Hispanic Heritage Foundation have partnered for several years to recognize and celebrate Hispanic and Latino excellence in and around the NFL community. Whether it was featuring an impactful Latino leader or recognizing a standout youth for their athlet"
20240522,"Regular Meeting, 6:00 p.m.",,CONSTRUCTION,,"$3,363.20",3363.2,nte; architect,True,False,3,"Attc 8.11_1 - AF11044.pdf (1,504 KB); Attc 8.11_2 - AF11044.pdf (807 KB); Attc 8.11_3 - AF11044.pdf (735 KB)","WHEREAS , Chaplain Charles J. Watters Elementary School (P.S.#24) wishes to send seventy-five (75) e ighth grade students and eight (8) chaperones on a Circle Line City Cruise on June 13, 2024 for their exit day; and WHEREAS , t he City Cruise will provide a memorable and celebratory experience for students marking the end of their middle school journey. It will offer them a chance to commemorate their accomplishments and hard work and to to spend quality time together in a unique setting, foste"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$2,250.00",2250.0,not to exceed; nte,True,False,1,"Attc 8.12 - AF11075.pdf (2,181 KB)","WHEREAS , Dr. Charles P. DeFuccio School (PS#39) wishes to send twenty-four (24) eighth grade students and nine chaperones on a field trip to the City Experiences Lunch Cruise in Weehawken, NJ; and WHEREAS , the students will experience a festive and fun atmosphere to build memories for their eighth-grade class.  They will also experience the fantastic views of the NYC skyline along with local landmarks, including the Empire State Building, the Brooklyn Bridge, and the Statue of Liberty. This wi"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,award; nte,True,False,1,Attc 8.13 - AF11061.pdf (924 KB),"WHEREAS , Dr. Cleopatra Wingard, Principal of the Dr. Martin Luther King Jr. School (PS#11) wishes to accept the donation of a piano from the family of Madeline and James McCarthy; and WHEREAS , the donated piano will be used by the Music program at PS#11; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approves the piano donation from the Trust of Ma deline and James McCarthy awarded to the Dr. Mart"
20240522,"Regular Meeting, 6:00 p.m.",,OPERATIONS,,"$89.25; $5,801.25; $5,801.25",5801.25,not to exceed; nte; mou; transportation; tuition,True,False,2,Attc 8.14_1 - AF10915.pdf (863 KB); Attc 8.14_2 - AF10915.pdf (776 KB),"WHEREAS , pursuant to NJAC 18A:7B-12.1, the district of residence is responsible for the education of students in a Group Home.  When the student attends school in a district other than district of residence, the last district of residence shall pay the cost of tuition for the child to attend school in the other district and pay for any transportation costs incurred by the district.  It has been determined that the last district of residence for (R.L.) is Jersey City; and WHEREAS , on behalf of "
20240522,"Regular Meeting, 6:00 p.m.",,OPERATIONS,,"$89.25; $5,801.25; $5,801.25",5801.25,not to exceed; nte; mou; transportation; tuition,True,False,2,"Attc 8.15_1 - AF10914.pdf (1,472 KB); Attc 8.15_2 - AF10914.pdf (749 KB)","WHEREAS , pursuant to NJAC 18A:7B-12.1, the district of residence is responsible for the education of students in a Group Home.  When the student attends school in a district other than district of residence, the last district of residence shall pay the cost of tuition for the child to attend school in the other district and pay for any transportation costs incurred by the district.  It has been determined that the last district of residence for (E.L.) is Jersey City; and WHEREAS , on behalf of "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,$500.00; $500.00; $500.00,500.0,nte; mou,True,False,1,Attc 8.16 - AF11052.pdf (924 KB),"WHEREAS , Dr. Michael Conti School (PS#5) wishes to accept a donation from the ""NY Life Foundation"" in the amount of $500.00 as part of their Grief-Sensitive Schools Initiative (NPO) program; and WHEREAS , it is requested that the $500.00 donation be used for all staff; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approves the $500.00 donation from the ""NY Life Foundation"" which will be utilized b"
20240522,"Regular Meeting, 6:00 p.m.",,EDUCATIONAL,,$504.00,504.0,vendor; not to exceed; nte; mou; tuition,True,False,1,Attc 8.22 - AF11141.pdf (815 KB),"WHEREAS , pursuant to NJAC 6:A:16-10.1 and 10.2, the district is mandated to provide instruction to students that are hospitalized or court ordered to a treatment facility. The district would not know if a student is at any given location and in need of services until after the home school has been contacted.  After which the district has less than 5 days of the student's arrival at the facility to arrange and provide instruction; now BE IT RESOLVED , the Jersey City Board of Education, upon the"
20240522,"Regular Meeting, 6:00 p.m.",,TECHNOLOGY,,,0,agreement; nte; license,True,False,1,"Attc 8.23 - AF11136.pdf (1,522 KB)","WHEREAS , the Jersey City Public Schools is renewing the agreement with the American Red Cross to continue using the Learn to Swim Curriculum to provide swim instruction for the students of Jersey City and training and recertification for the district swim instructor certifications in Water Safety Instruction and Lifeguarding, now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, approve the Licensed Train"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"WHEREAS , volunteers are sometimes needed to aid and assist the high school coaching staff to help ensure a safe and successful athletic program; and WHEREAS , Jose Torres wishes to become a volunteer coach at Ferris High School to aid and assist the football coaching staff during the fall season. Mr. Torres has been vetted by the Human Resources Department and has both medical and criminal clearance; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superin"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$10,890.00",10890.0,award; not to exceed; nte,True,False,2,"Attc 8.25_1 - AF11122.pdf (1,087 KB); Attc 8.25_2 - AF11122.pdf (1,097 KB)","WHEREAS , the Jersey City Public School District, in efforts to meet the New Jersey State Learning Standards, promote cross-disciplinary connections, as well as meet the guidelines set forth by the New Jersey Department of Education, will receive professional development provided by the Bureau of Education & Research (BER) on June, 2024 and June 8, 2024. Session 1 - Powerful Strategies for Maximizing Comprehensible Input in the Target Language, supports the expectation for today's language class"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,$200.00,200.0,nte,True,False,1,"Attc 8.26 - AF11115.pdf (2,124 KB)","WHEREAS , the Henry Snyder High School Alumni Association donated a large Tiger Portrait ($200.00) as an addition to the Bronze Tiger statue that was donated last year; and WHEREAS , Dr. Troy Smith, Principal, wishes to accept the donation with humble gratitude and appreciation; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, ratifies the approval of the Tiger portrait donation dedicated to the High "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$508,156.00; $283,670.00; $224,486.00; $508,156.00; $224,486.00; $283,670.00",508156.0,contract; award; nte,True,False,2,"Attc 8.27_1 - AF11063.pdf (752 KB); Attc 8.27_2 - AF11063.pdf (1,173 KB)","WHEREAS , The New Jersey Department of Education awarded the Jersey City Public School District a Wrap-Around Services Enhancement Grant for $508,156.00. The funds will be used to provide in-district Pre-K students with take home curriculum materials and supplies for the purpose of continued learning, as well as food gift cards to maintain a healthy, consistent diet during the summer of 2024 ($283,670.00); and WHEREAS , the district's contracted childcare providers will be provided with funds to"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$111,515.25",111515.25,nte,True,False,1,Attc 8.28 - AF11197.pdf (820 KB),"WHEREAS , the Jersey City Public School District piloted a one-year comprehensive online health textbook program for Grades K-5 to meet the 2020 New Jersey State Learning Standards and promote the inclusion of culturally responsive resources as well as meet the guidelines set forth by the New Jersey Department of Education, for continued implementation beginning September 2024; and WHEREAS , the K-5 core comprehensive health program The Great Body Shop allows students to write, read, and engage "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"WHEREAS , the Jersey City Public School District provides a document to building administrators listing the instructional resources and materials that have been previously approved for purchase in each of the core curriculum content areas; and WHEREAS , the district compiles two separate documents: Elementary K-8 and High School 9-12, available in electronic form and in hard copy; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent, and Acting S"
20240522,"Regular Meeting, 6:00 p.m.",,OPERATIONS,,"$12,783.60; $12,783.60",12783.6,not to exceed; nte; transportation; tuition,True,False,1,"Attc 8.30 - AF10308.pdf (1,066 KB)","WHEREAS , according to NJAC 18A:7B-12.1, the district of residence is responsible for the education of students in a Group Home. When the student attends school in a district other than district of residence, the last district of residence shall pay the cost of tuition for the child to attend school in the other district and pay for any transportation costs incurred by the district. It has been determined that the last district of residence for (S.B.) is Jersey City; and WHEREAS , on behalf of t"
20240522,"Regular Meeting, 6:00 p.m.",,EDUCATIONAL,,"$3,412.50",3412.5,vendor; not to exceed; nte; tuition,True,False,1,Attc 8.31 - AF11165.pdf (815 KB),"WHEREAS , pursuant to NJAC 6:A:16-10.1 and 10.2, the district is mandated to provide instruction to students that are hospitalized or court ordered to a treatment facility. The district would not know if a student is at any given location and in need of services until after the home school has been contacted. After which the district has less than 5 days of the student's arrival at the facility to arrange and provide instruction; now BE IT RESOLVED , the Jersey City Board of Education, upon the "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$9,368.00",9368.0,not to exceed; nte,True,False,1,"Attc 8.32 - AF11121.pdf (1,100 KB)","WHEREAS , the Jersey City Public School District, in efforts to meet the New Jersey State Learning Standards, promote cross-disciplinary connections, and meet the guidelines set forth by the New Jersey Department of Education, will receive two (2) professional development sessions for fifty (50) teachers provided by the American Council on the Teaching of Foreign Languages (ACTFL) on June 1, 2024 and June 8, 2024. Session 1 - Guiding Learners to Higher Level of Proficiency will be conducted on J"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,$700.00,700.0,nte,True,False,1,Attc 8.33 - AF11299.pdf (738 KB),"WHEREAS , Judy Lobianco, CEO of HPE Solution, would like to support the Jersey City Public Schools Physical Education program and has generously offered to donate the complete kit and professional development for the game TAGG-ED valued at $700.00. TAGG-ED will allow physical education teachers to easily embed various subjects into the PE curriculum to enhance content from all subjects within the school curricula. By implementing academic content into the PE lesson, the PE teacher can contribute"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"WHEREAS , the Jersey City Public Schools offers many specialized programs and courses at the high school level to effectively prepare students for their future educational and career pursuits. The High School Course Catalog, designed for grades 9 through 12 students, is a comprehensive resource to help them gather information about their high school career. It encompasses essential information regarding mandated courses fulfilling NJDOE requirements for a New Jersey High School diploma, as well "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,False,True,0,,"WHEREAS , volunteers are sometimes needed to aid and assist the high school coaching staff to help ensure a safe and successful athletic program; and WHEREAS , Sean Reed wishes to become a volunteer coach at Ferris High School to aid and assist the football coaching staff during the fall season. Mr. Reed has been vetted by the Human Resources Department and has both medical and criminal clearance; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintend"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,True,False,3,"Attc 8.37_1 - AF11186.pdf (2,080 KB); Attc 8.37_2 - AF11186.pdf (882 KB); Attc 8.37_3 - AF11186.pdf (912 KB)","WHEREAS , the Jersey City Public Schools has had an ongoing relationship with the New Jersey Child Assault Prevention Program (NJCAP). NJCAP's mission is to provide schools and communities with information and resources to reduce children's vulnerability to assault and bullying. CAP projects work closely with local school districts, parent/teacher associations, home school groups, and other community groups. CAP has a threefold educational approach to prevention which includes training in: staff"
20240522,"Regular Meeting, 6:00 p.m.",,COMPETITIVE_BID,,,0,rfi; nte,False,True,0,,"WHEREAS , volunteers are sometimes needed to aid and assist the high school coaching staff to help ensure a safe and successful athletic program; and WHEREAS , Terrance Barfield wishes to become a volunteer coach at Lincoln High School to aid and assist the football coaching staff during the fall season. Mr. Barfield has been vetted by the Human Resources Department and has both medical and criminal clearance; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of th"
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,,0,nte,True,False,2,"Attc 8.38_1 - AF11014.pdf (961 KB); Attc 8.38_2 - AF11014.pdf (1,471 KB)","WHEREAS , McNair Academic High School wishes permission for one (1) teacher and three (3) students to participate in the International Science and Engineering Fair Competition at the L.A. Convention Center, Los Angeles, CA from May 11-18, 2024 at no cost to the District; now BE IT RESOLVED , the Jersey City Board of Education, upon the recommendation of the Superintendent and Acting School Business Administrator, ratifies/approves one (1) teacher and three (3) students from McNair Academic High "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,Niche,"$36,990.00",36990.0,agreement; not to exceed; nte,True,False,1,Attc 8.39 - AF11304.pdf (887 KB),"WHEREAS , the Jersey City Public Schools saw a need to purchase Niche.com to ensure school sites attract interested families and helped to maintain robust enrollment district-wide; and WHEREAS , The Jersey City Public Schools entered into an agreement with Niche.com to receive Custom Goals, Google Analytics Dashboard, Quarterly Digital Strategy Review, Premium Profile, Remarketing on Places to live, Pixel, Sponsored Profile Listings, Listings on Places to live, Standard Remarketing with Search, "
20240522,"Regular Meeting, 6:00 p.m.",,CONTRACT_GENERAL,,"$15,000.00",15000.0,nte,True,False,2,"Attc 8.40_1 - AF11349.pdf (771 KB); Attc 8.40_2 - AF11349.pdf (16,132 KB)","WHEREAS , Franklin L. Williams Middle School (#7) wishes to accept and e stimated donation of $15,000.00 in sneakers and materials from The Sneaker Room Foundation; and WHEREAS , through the collective efforts of The Sneaker Room Foundation and Sneaker Room we are excited to introduce Sneaker Room Annex, located at Franklin L. Williams Middle School (#7).  The Sneaker Room Annex will bridge the gap between necessity and accessibility, providing students in need with both new and gently used snea"
